Submitted,formulary_name,Company,Company_other,Formulation,Formulation_other,AI_English,AI_English2,percentage,percentage2,Biocontrol,epa_id,FRAC1,frac_code,warning,Targetdiseases,disease_Suppress,targetdiseases_alt,agchem_rate_lo_nond,targetdiseases_other,Disease_Suppress_other,agchem_rate_hi_nond,agchem_rate_type,agchem_dilution_ratio,unit_of_application_alt,recommended_dose,rei,REI2,phi,PHI2,application_number,total_application,application_number2,total_application2,application_method,application_method_alt,price_estimate,Comments_Mizuho,Referencewebpage,labeldate,File,Page Title,FLabel,FSDS,Submitted Login,Submitted From
2017-10-30 14:00:03 +00:00,"Ziram 76DF	",United Phosphorus Inc (UPI),,Water-Dispersible Granules or Dry Flowables (WDG or DF),N/A,Thiram,,76,,No,70506-173,M3,,Danger,"Black rot, Downy mildew, Phomopsis (aka dead arm), Ripe rot",Botrytis,,3,,,4,lbs/acre,,,3.5,48,,21,,0,28,,,Spray application (Air),,1,,https://home.agrian.com/,8/19/2015,,Grape Fungicide Entry Form (US),Ziram_76DF_Label.pdf,Ziram_76DF_MSDS.pdf,,204.111.240.50
2017-12-01 16:30:39 +00:00,"Huma Gro Proud 3	",Others,Bio Huma Netics,No descriptions,N/A,Thyme Oil,,5.6,,No,N/A,NC,,Warning,Powdery mildew,,,0.5,,,1,qt/acre,30,,0.75,0,,0,,0,0,,,Spray application (Air),,1,,https://home.agrian.com/,3/7/2016,,Grape Fungicide Entry Form (US),HumaGroProud3_Label.pdf,Huma_Gro_Proud_3_MSDS.pdf,,204.111.240.50
2017-09-11 15:59:00 +00:00,"Tenet WP	",Gowan Company,,No descriptions,NA,Trichoderma asperellum,Trichoderma gamsii,2,2,Yes,80289-9,NC,,Caution,"Armillaria, Fusarium, Verticillium, Other",,,2.5,Rhizoctonia,Sclerotinia,3,lbs/acre,,,2.75,1,,0,,0,0,,,"Soil application (drench), Chemigation/irrigation, other","cutting and bare root, substrate mix, in-furrow, banded",1,,https://home.agrian.com/,5/19/2014,,Grape Fungicide Entry Form (US),Tenet_WP_Label.pdf,Tenet_WP_MSDS.pdf,,204.111.240.50
2017-11-13 16:41:18 +00:00,"Bio-Tam 2.0	",Isagro USA,,No descriptions,N/A,Trichoderma asperellum ,Trichoderma gamsii ,2,2,Yes,80289-9,BM02,,Caution,Other,,,1,petri disease,,1,lbs/acre,,,1,4,,0,,0,0,,,other,Broadcast,1,,https://home.agrian.com/,9/8/2015,,Grape Fungicide Entry Form (US),Bio-Tam_2.0_Label1f.pdf,Bio-Tam_2.0_MSDS.pdf,,204.111.240.50
2017-12-11 14:55:01 +00:00,"TurfShield PLUS WP	",BioWorks,,No descriptions,N/A,Trichoderma harzianum Rifai strain T-22,Trichoderma virens strain G-41 ,1.15,0.61,Yes,68539-9,NC,,Caution,"Fusarium, Other",,,3,Pythium,"Phytophthora, Rhizoctonia",8,oz/acre,,per 1000 sq ft.,5.5,4,,0,,0,0,,,Soil application (drench),,1,,https://home.agrian.com/,3/21/2014,,Grape Fungicide Entry Form (US),TurfShield_PLUS_WP_Label.pdf,TurfShield_PLUS_WP_MSDS.pdf,,204.111.240.50
2017-07-19 16:28:59 +00:00,"RootShield Plus WP	",BioWorks,,No descriptions,NA,Trichoderma harzianum Rifai strain T-22,Trichoderma virens strain G-41,1.15,0.61,Yes,68539-9,NC,,Caution,"Fusarium, Other",,,3,"Pythium, Phytophthora, Rhizoctonia, Cylindrocladium, Thielaviopsis",,8,oz/acre,,,5.5,4,,0,,0,0,,,"Soil application (drench), Chemigation/irrigation, other","cuttings or bare-rooted transplant dip, in-furrow spray or transplant starter solution",1,,https://home.agrian.com/,7/16/2014,,Grape Fungicide Entry Form (US),RootShield_Plus_WP1_Label.pdf,RootShield_Plus_WP1_MSDS.pdf,,4.30.36.70
2017-07-19 15:56:11 +00:00,"RootShield Granules	",BioWorks,,Granules (G),NA,Trichoderma harzianum Rifai strain T-22,,1.15,,Yes,68539-3 ,NC,,Caution,"Fusarium, Other",,,2.5,"Pythium, Rhizocotonia, Cylindrocladium",,6,,,lb/half acre,4,0,,0,,0,0,,,other,In-furrow,1,,,5/21/2013,,Grape Fungicide Entry Form (US),RootShield_Granules_Label.pdf,RootShield_Granules_MSDS.pdf,,4.30.36.70
2017-11-29 18:50:39 +00:00,"Flint Fungicide	",Bayer CropScience,,No descriptions,N/A,Trifloxystrobin,,50,,No,264-777,11,,Caution,Downy mildew,,,4,,,4,oz/acre,,,4,12,,14,,2,24,,,Spray application (Air),,1,,https://home.agrian.com/,11/14/2014,,Grape Fungicide Entry Form (US),Flint-50WG_Label.pdf,Flint_MSDS.pdf,,204.111.240.50
2017-11-29 18:50:21 +00:00,"Flint Fungicide	",Bayer CropScience,,No descriptions,N/A,Trifloxystrobin,,50,,No,264-777,11,,Caution,"Black rot, Botrytis, Phomopsis (aka dead arm)",,,3,,,3,oz/acre,,,3,12,,14,,2,24,,,Spray application (Air),,1,,https://home.agrian.com/,11/14/2014,,Grape Fungicide Entry Form (US),Flint-50WG_Label.pdf,Flint_MSDS.pdf,,204.111.240.50
2017-11-29 18:49:57 +00:00,"Flint Fungicide	",Bayer CropScience,,No descriptions,N/A,Trifloxystrobin,,50,,No,264-777,11,,Caution,Powdery mildew,Botrytis,,1.5,,,2,oz/acre,,,1.75,12,,14,,2,24,,,Spray application (Air),,1,,https://home.agrian.com/,11/14/2014,,Grape Fungicide Entry Form (US),Flint-50WG_Label.pdf,Flint_MSDS.pdf,,204.111.240.50
2017-10-17 17:35:07 +00:00,"MacDermid Agricultural Solutions, Inc.",Alysta LifeScience North America,,No descriptions,N/A,Triflumizole,,42.14,,No,400-518,3,,Caution,Powdery mildew,Botrytis,,4,,,8,floz/acre,,,6,24,,7,,0,32,,,Spray application (Air),,1,,https://home.agrian.com/,3/10/2014,,Grape Fungicide Entry Form (US),Viticure-004_031014.indd_.pdf,Viticure-SDS.pdf,,204.111.240.50
2017-09-12 14:57:48 +00:00,"TRIONIC 4SC	",United Phosphorus Inc (UPI),,No descriptions,NA,Triflumizole,,42.14,,No,70506-328,3,,Caution,Powdery mildew,Botrytis,,4,,,8,floz/acre,,,6,24,,7,,0,32,,,Spray application (Air),,1,,https://home.agrian.com/,10/17/2016,,Grape Fungicide Entry Form (US),TRIONIC_4SC_Label.pdf,TRIONIC_4SC_MSDS.pdf,,204.111.240.50
2017-06-21 17:03:18 +00:00,Procure 480SC ,MacDermid,,Other,Liquid,Triflumizole,,42.14,,No,400-518,3,,Caution,Powdery mildew,,,4,,,8,oz/acre,,,6,24,,21,,0,32 fl oz per season,,,Aerial,,1,,,10/20/2015,,Grape Fungicide Entry Form (US),Procure_480SC1c_016031014_Label.pdf,Procure_480SC1d_016031014_MSDS.pdf,,4.30.36.70
2017-10-18 17:59:24 +00:00,"Ziram 76DF	",United Phosphorus Inc (UPI),,Water-Dispersible Granules or Dry Flowables (WDG or DF),N/A,Ziram ,,76,,No,70506-173,M3,,Danger,"Black rot, Botrytis, Downy mildew, Phomopsis (aka dead arm), Ripe rot",,,3,,,4,lbs/acre,,,3.5,48,,21,,0,28,,,Spray application (Air),,1,,,8/19/2015,,Grape Fungicide Entry Form (US),Ziram_76DF_Label.pdf,Ziram_76DF_MSDS.pdf,,204.111.240.50
